Date,BTC-OPEN,BTC-HIGH,BTC-LOW,BTC-CLOSE,BTC-ADJ CLOSE,BTC-VOLUME,ETH-OPEN,ETH-HIGH,ETH-LOW,ETH-CLOSE,ETH-ADJ CLOSE,ETH-VOLUME,XRP-OPEN,XRP-HIGH,XRP-LOW,XRP-CLOSE,XRP-ADJ CLOSE,XRP-VOLUME
2021-05-07,56413.953125,58606.632813,55321.847656,57356.402344,57356.402344,68434023376,3490.105225,3573.290039,3370.261963,3484.729004,3484.729004,39607240515,1.60398,1.691258,1.511291,1.581755,1.581755,10400571927
2021-05-08,57352.765625,59464.613281,56975.210938,58803.777344,58803.777344,65382980634,3481.988037,3950.165039,3453.768555,3902.647705,3902.647705,50208491286,1.58094,1.627185,1.5431,1.562598,1.562598,6349608020
2021-05-09,58877.390625,59210.882813,56482.003906,58232.316406,58232.316406,65906690347,3911.463135,3981.259033,3743.989014,3928.844727,3928.844727,50568290278,1.563479,1.593415,1.444127,1.535293,1.535293,8243079607
2021-05-10,58250.871094,59519.355469,54071.457031,55859.796875,55859.796875,71776546298,3924.41333,4197.473145,3684.45166,3952.293945,3952.293945,62691789007,1.534407,1.625741,1.250003,1.389006,1.389006,11181774844
2021-05-11,55847.242188,56872.542969,54608.652344,56704.574219,56704.574219,61308396325,3948.271973,4178.208984,3783.889404,4168.701172,4168.701172,52679737865,1.391835,1.48686,1.363676,1.477682,1.477682,7973181908
2021-05-12,56714.53125,57939.363281,49150.535156,49150.535156,49150.535156,75215403907,4174.635742,4362.350586,3785.848633,3785.848633,3785.848633,69023382175,1.479136,1.542453,1.247864,1.247864,1.247864,9272699846
2021-05-13,49735.433594,51330.84375,46980.019531,49716.191406,49716.191406,96721152926,3828.918457,4032.563477,3549.407227,3715.148438,3715.148438,78398214539,1.271273,1.388924,1.209457,1.35891,1.35891,12358993946
2021-05-14,49682.980469,51438.117188,48868.578125,49880.535156,49880.535156,55737497453,3720.122314,4171.01709,3703.399902,4079.057373,4079.057373,48174271215,1.363347,1.442229,1.324545,1.402917,1.402917,7570332417
2021-05-15,49855.496094,50639.664063,46664.140625,46760.1875,46760.1875,59161047474,4075.95166,4129.185547,3638.12207,3638.12207,3638.12207,42422321751,1.401706,1.582478,1.324812,1.48588,1.48588,13321419261
2021-05-16,46716.636719,49720.042969,43963.351563,46456.058594,46456.058594,64047871555,3641.830811,3878.895996,3350.95166,3587.506104,3587.506104,47359478734,1.487457,1.607982,1.351516,1.452606,1.452606,12405363634
2021-05-17,46415.898438,46623.558594,42207.289063,43537.511719,43537.511719,74903638450,3581.343018,3587.765625,3129.008789,3282.397705,3282.397705,54061732774,1.449204,1.559325,1.328279,1.4963,1.4963,13573485606
2021-05-18,43488.058594,45812.457031,42367.832031,42909.402344,42909.402344,56187365084,3276.872314,3562.465088,3246.404053,3380.070068,3380.070068,40416525218,1.494104,1.702209,1.476959,1.590734,1.590734,14847139298
2021-05-19,42944.976563,43546.117188,30681.496094,37002.441406,37002.441406,126358098747,3382.657227,3437.935791,1952.460205,2460.679199,2460.679199,84482912776,1.59327,1.64438,0.875318,1.070313,1.070313,20523476458
2021-05-20,36753.667969,42462.984375,35050.617188,40782.738281,40782.738281,88281943359,2439.638672,2993.145264,2170.229004,2784.294189,2784.294189,67610826680,1.061533,1.268449,0.911814,1.185537,1.185537,13626658452
2021-05-21,40596.949219,42172.171875,33616.453125,37304.691406,37304.691406,82051616861,2772.341309,2938.205078,2113.347168,2430.621338,2430.621338,53774070802,1.181183,1.215926,0.869548,1.006976,1.006976,10998911191
2021-05-22,37371.03125,38831.054688,35383.683594,37536.632813,37536.632813,57377273240,2436.014648,2483.983154,2168.124268,2295.705566,2295.705566,42089937660,1.009577,1.015339,0.826446,0.906317,0.906317,8750076614
2021-05-23,37531.449219,38289.21875,31227.339844,34770.582031,34770.582031,78469274361,2298.367188,2384.411621,1737.46875,2109.579834,2109.579834,56005721977,0.906511,0.967346,0.652254,0.797015,0.797015,10816054413
2021-05-24,34700.363281,39835.140625,34551.082031,38705.980469,38705.980469,67359584098,2099.936035,2672.595703,2090.639648,2643.591064,2643.591064,53697121740,0.793162,0.998595,0.75859,0.992835,0.992835,8239461926
2021-05-25,38795.78125,39776.351563,36581.429688,38402.222656,38402.222656,56211915803,2649.033203,2750.534912,2394.355469,2706.628906,2706.628906,49558333256,0.99403,1.05784,0.883827,0.976187,0.976187,8637179369
2021-05-26,38392.625,40782.078125,37905.835938,39294.199219,39294.199219,51346735160,2707.052734,2911.735596,2652.094482,2888.69873,2888.69873,42499766020,0.975831,1.066945,0.950104,1.033725,1.033725,6376977398
2021-05-27,39316.890625,40379.617188,37247.902344,38436.96875,38436.96875,43210968721,2888.752441,2888.752441,2642.60791,2736.488525,2736.488525,33373635283,1.033574,1.042896,0.935616,0.970235,0.970235,5204084865
2021-05-28,38507.082031,38856.96875,34779.039063,35697.605469,35697.605469,55200191952,2742.468994,2761.363281,2336.361328,2419.90625,2419.90625,39999114805,0.973952,0.98346,0.847571,0.900148,0.900148,6082828979
2021-05-29,35684.15625,37234.5,33693.929688,34616.066406,34616.066406,45231013335,2414.067139,2566.938477,2208.490967,2279.51416,2279.51416,33773720220,0.899495,0.939792,0.79507,0.831788,0.831788,5156278121
2021-05-30,34607.40625,36400.667969,33520.738281,35678.128906,35678.128906,31646080921,2278.288818,2472.187744,2188.834473,2390.30542,2390.30542,25876619428,0.831994,0.930127,0.799825,0.906609,0.906609,4077064725
2021-05-31,35658.59375,37468.25,34241.945313,37332.855469,37332.855469,39009847639,2387.198486,2715.85498,2279.505127,2714.945313,2714.945313,31007383150,0.906384,1.049022,0.882556,1.046584,1.046584,6277821474
2021-06-01,37293.792969,37896.734375,35787.085938,36684.925781,36684.925781,34639423297,2707.560547,2739.737549,2531.160645,2633.518311,2633.518311,27363223090,1.042102,1.099639,0.979337,1.011001,1.011001,5606414479
2021-06-02,36699.921875,38231.339844,35966.308594,37575.179688,37575.179688,33070867190,2634.456055,2801.392334,2555.401367,2706.125,2706.125,27723267359,1.011214,1.049746,0.981365,1.0244,1.0244,3598008182
2021-06-03,37599.410156,39478.953125,37243.972656,39208.765625,39208.765625,35460750427,2708.376221,2891.254883,2667.684326,2855.126465,2855.126465,30038207402,1.025146,1.078275,1.008549,1.045321,1.045321,3661357809
2021-06-04,39242.484375,39242.484375,35717.722656,36894.40625,36894.40625,41831090187,2857.165527,2857.165527,2562.637451,2688.195068,2688.195068,34173841611,1.045106,1.045271,0.920167,0.970196,0.970196,4638523697
2021-06-05,36880.15625,37917.714844,34900.414063,35551.957031,35551.957031,35959473399,2691.619385,2817.484863,2558.233643,2630.576904,2630.576904,30496672724,0.969979,0.997947,0.897529,0.923286,0.923286,3257149049
2021-06-06,35538.609375,36436.421875,35304.578125,35862.378906,35862.378906,28913440585,2629.748779,2743.441162,2616.162354,2715.092773,2715.092773,25311639414,0.923481,0.949532,0.91876,0.945286,0.945286,2308242807
2021-06-07,35835.265625,36790.570313,33480.640625,33560.707031,33560.707031,33683936663,2713.047363,2845.185059,2583.995117,2590.263184,2590.263184,30600111277,0.946718,0.974346,0.848982,0.861155,0.861155,3466113432
2021-06-08,33589.519531,34017.386719,31114.443359,33472.632813,33472.632813,49902050442,2594.602295,2620.846191,2315.546631,2517.438721,2517.438721,41909736778,0.862781,0.885498,0.788643,0.875788,0.875788,4491339501
2021-06-09,33416.976563,37537.371094,32475.865234,37345.121094,37345.121094,53972919008,2510.199219,2625.070557,2412.197754,2608.26709,2608.26709,36075832186,0.874058,0.920034,0.832331,0.920034,0.920034,3990884688
2021-06-10,37389.515625,38334.324219,35847.59375,36702.597656,36702.597656,43576032854,2611.142578,2619.957764,2435.401611,2471.518555,2471.518555,28753626390,0.921324,0.927827,0.853797,0.869182,0.869182,3157272780
2021-06-11,36697.03125,37608.695313,36044.449219,37334.398438,37334.398438,38699736985,2472.858887,2495.414795,2326.869629,2353.768799,2353.768799,24832564195,0.869247,0.879191,0.835943,0.84845,0.84845,2502880892
2021-06-12,37340.144531,37408.925781,34728.191406,35552.515625,35552.515625,37924228550,2354.752197,2447.227783,2265.758057,2372.484375,2372.484375,25724364410,0.847879,0.847879,0.807698,0.832683,0.832683,2731548390
2021-06-13,35555.789063,39322.78125,34864.109375,39097.859375,39097.859375,40669112838,2372.690186,2547.36792,2312.640137,2508.391602,2508.391602,27092945370,0.833252,0.888077,0.819273,0.88316,0.88316,3059837086
2021-06-14,39016.96875,40978.363281,38757.285156,40218.476563,40218.476563,43148914673,2508.770508,2606.432861,2469.388184,2537.891113,2537.891113,26964576331,0.883048,0.92611,0.863815,0.892897,0.892897,3005221040
2021-06-15,40427.167969,41295.269531,39609.46875,40406.269531,40406.269531,46420149185,2587.762695,2639.229248,2515.153076,2610.936768,2610.936768,29005279219,0.887069,0.902253,0.86029,0.8898,0.8898,3585820721
2021-06-16,40168.691406,40516.777344,38176.035156,38347.0625,38347.0625,39211635100,2544.864746,2554.628906,2354.350586,2367.663574,2367.663574,24101926180,0.866854,0.873375,0.827554,0.831908,0.831908,2916163481
2021-06-17,38341.421875,39513.671875,37439.675781,38053.503906,38053.503906,37096670047,2367.306396,2457.175537,2312.301514,2372.001953,2372.001953,21871633186,0.831733,0.861429,0.825875,0.841438,0.841438,2684672890
2021-06-18,38099.476563,38187.261719,35255.855469,35787.246094,35787.246094,36200887275,2374.586914,2377.195068,2147.30835,2231.733154,2231.733154,22752818388,0.842324,0.84492,0.774985,0.797648,0.797648,2509639518
2021-06-19,35854.527344,36457.796875,34933.0625,35615.871094,35615.871094,31207279719,2235.15918,2278.415039,2168.88501,2178.499023,2178.499023,18765854896,0.798306,0.806869,0.75871,0.761673,0.761673,2208439278
2021-06-20,35563.140625,36059.484375,33432.074219,35698.296875,35698.296875,36664034054,2171.337891,2275.382813,2049.962646,2246.364502,2246.364502,22535930423,0.760377,0.784295,0.699372,0.776377,0.776377,3068578656
2021-06-21,35641.144531,35721.640625,31295.935547,31676.693359,31676.693359,52809038594,2245.317871,2259.464111,1867.185425,1888.44751,1888.44751,33745173825,0.774795,0.77979,0.605175,0.610388,0.610388,4048720475
2021-06-22,31622.376953,33292.453125,28893.621094,32505.660156,32505.660156,58964353058,1886.667603,1993.15979,1707.600586,1874.950073,1874.950073,35547251725,0.607232,0.648919,0.51271,0.545067,0.545067,4784173339
2021-06-23,32515.714844,34753.410156,31772.632813,33723.027344,33723.027344,46317108925,1878.625,2043.530396,1827.571533,1989.736328,1989.736328,28408659206,0.546944,0.660549,0.523663,0.626535,0.626535,4239151745
2021-06-24,33682.800781,35228.851563,32385.214844,34662.4375,34662.4375,33123368116,1968.957397,2032.339355,1887.432007,1988.456299,1988.456299,20272845769,0.63859,0.69101,0.617382,0.672,0.672,2781916002
2021-06-25,34659.105469,35487.246094,31350.884766,31637.779297,31637.779297,40230904226,1989.21582,2017.759521,1794.400391,1813.217285,1813.217285,22774334998,0.672911,0.688469,0.603383,0.613323,0.613323,3120943105
2021-06-26,31594.664063,32637.587891,30184.501953,32186.277344,32186.277344,38585385521,1810.884277,1850.17981,1719.559448,1829.239258,1829.239258,20637542361,0.611586,0.631676,0.582415,0.615435,0.615435,2458620798
2021-06-27,32287.523438,34656.128906,32071.757813,34649.644531,34649.644531,35511640894,1830.996948,1979.95813,1811.24585,1978.894653,1978.894653,19885474742,0.616994,0.651772,0.597642,0.646923,0.646923,2329301222
2021-06-28,34679.121094,35219.890625,33902.074219,34434.335938,34434.335938,33892523752,1981.386475,2139.80542,1963.615479,2079.657471,2079.657471,25514602841,0.648285,0.654445,0.624551,0.643746,0.643746,2323398761
2021-06-29,34475.558594,36542.109375,34252.484375,35867.777344,35867.777344,37901460044,2083.44873,2242.23877,2076.240234,2160.768311,2160.768311,24815124419,0.643941,0.727726,0.642351,0.701725,0.701725,3325816845
2021-06-30,35908.386719,36074.757813,34086.152344,35040.835938,35040.835938,34059036099,2164.216309,2282.989014,2090.760742,2274.547607,2274.547607,25828056268,0.705681,0.713673,0.649456,0.706374,0.706374,3097076849
2021-07-01,35035.984375,35035.984375,32883.78125,33572.117188,33572.117188,37838957079,2274.397461,2274.397461,2081.081055,2113.605469,2113.605469,29061701793,0.704785,0.704785,0.646796,0.66118,0.66118,2553971177
2021-07-02,33549.601563,33939.589844,32770.679688,33897.046875,33897.046875,38728974942,2109.892578,2155.596436,2021.824829,2150.040283,2150.040283,31796212554,0.65989,0.667287,0.634726,0.656763,0.656763,2061607208
2021-07-03,33854.421875,34909.261719,33402.695313,34668.546875,34668.546875,24383958643,2150.834961,2237.567139,2117.590088,2226.114258,2226.114258,17433361641,0.655639,0.683677,0.644653,0.672888,0.672888,1872819597
2021-07-04,34665.566406,35937.566406,34396.476563,35287.78125,35287.78125,24924307911,2226.550293,2384.286865,2190.837646,2321.724121,2321.724121,18787107473,0.673218,0.707783,0.665802,0.694945,0.694945,1885241527
2021-07-05,35284.34375,35284.34375,33213.660156,33746.003906,33746.003906,26721554282,2321.922852,2321.922852,2163.041504,2198.58252,2198.58252,20103794829,0.695653,0.695653,0.648492,0.6543,0.6543,2076373188
2021-07-06,33723.507813,35038.535156,33599.917969,34235.195313,34235.195313,26501259870,2197.919434,2346.294922,2197.919434,2324.679443,2324.679443,20891861314,0.653055,0.679923,0.652676,0.665402,0.665402,1938959239
2021-07-07,34225.679688,34997.664063,33839.289063,33855.328125,33855.328125,24796027477,2323.208496,2403.773438,2298.026855,2315.161865,2315.161865,22398345285,0.665256,0.673307,0.651017,0.651575,0.651575,2077976604
2021-07-08,33889.605469,33907.90625,32133.183594,32877.371094,32877.371094,29910396946,2317.949219,2324.006836,2089.414307,2120.026367,2120.026367,23188123689,0.652691,0.654309,0.612983,0.623058,0.623058,2348704558
2021-07-09,32861.671875,34042.292969,32318.880859,33798.011719,33798.011719,27436021028,2115.573975,2185.376221,2051.06665,2146.692383,2146.692383,23029574602,0.621688,0.644547,0.59366,0.636804,0.636804,2380083031
2021-07-10,33811.242188,34209.070313,33116.011719,33520.519531,33520.519531,22971873468,2146.999756,2190.124023,2081.923584,2111.403564,2111.403564,17581542471,0.637221,0.648174,0.614701,0.625463,0.625463,1788373889
2021-07-11,33509.078125,34584.703125,33346.738281,34240.1875,34240.1875,20108729370,2110.875732,2172.65332,2083.803711,2139.664795,2139.664795,14705386138,0.62472,0.643149,0.617648,0.635935,0.635935,1495491616
2021-07-12,34254.015625,34592.15625,32697.308594,33155.847656,33155.847656,24321499537,2140.506836,2167.710205,2011.018921,2036.721069,2036.721069,17768129077,0.636342,0.65721,0.618451,0.630178,0.630178,1908473825
2021-07-13,33125.46875,33327.101563,32261.419922,32702.025391,32702.025391,19120856669,2034.098389,2040.693604,1922.577881,1940.083984,1940.083984,16621628658,0.629446,0.640241,0.610705,0.619523,0.619523,1860938764
2021-07-14,32723.845703,33061.398438,31639.125,32822.347656,32822.347656,21376531210,1941.167847,2015.107422,1869.223145,1994.331299,1994.331299,17342819679,0.619469,0.624724,0.587432,0.620324,0.620324,1945120121
2021-07-15,32827.875,33159.640625,31175.708984,31780.730469,31780.730469,21300524237,1994.712036,2037.742554,1883.272217,1911.175659,1911.175659,15688092552,0.620005,0.6265,0.589072,0.596941,0.596941,2027622754
2021-07-16,31841.550781,32218.40625,31100.673828,31421.539063,31421.539063,23699476918,1916.598389,1959.696289,1853.590332,1880.382935,1880.382935,14884569147,0.597549,0.616796,0.588821,0.590774,0.590774,1902793058
2021-07-17,31397.308594,31935.945313,31223.990234,31533.068359,31533.068359,18895018942,1876.881348,1917.5979,1855.59082,1898.825195,1898.825195,13364282076,0.589494,0.597719,0.573239,0.582428,0.582428,1796242080
2021-07-18,31533.884766,32398.996094,31215.492188,31796.810547,31796.810547,18787986667,1900.194336,1988.336426,1883.012573,1895.552124,1895.552124,13791868728,0.582593,0.601203,0.573422,0.587922,0.587922,1567538722
2021-07-19,31800.011719,31885.859375,30563.734375,30817.832031,30817.832031,20434789545,1893.053589,1916.118042,1807.909912,1817.296631,1817.296631,14157735481,0.587225,0.589353,0.555178,0.557556,0.557556,1706406670
2021-07-20,30838.285156,31006.1875,29360.955078,29807.347656,29807.347656,23148267245,1819.082031,1836.998047,1722.050781,1787.510742,1787.510742,17368597636,0.557622,0.568373,0.51791,0.529336,0.529336,2026435206
2021-07-21,29796.285156,32752.326172,29526.183594,32110.693359,32110.693359,28203024559,1786.276245,2025.68042,1759.023315,1990.970825,1990.970825,21253359756,0.529054,0.583297,0.520338,0.569998,0.569998,2610318312
2021-07-22,32138.873047,32576.400391,31745.298828,32313.105469,32313.105469,19555230518,1994.822876,2044.116455,1954.297852,2025.202759,2025.202759,17495480331,0.571559,0.602537,0.561723,0.592206,0.592206,2520533539
2021-07-23,32305.958984,33581.550781,32057.892578,33581.550781,33581.550781,22552046192,2025.105713,2129.441162,2000.436279,2124.776611,2124.776611,16200392492,0.592546,0.609515,0.57669,0.609224,0.609224,2206128472
2021-07-24,33593.730469,34490.390625,33424.859375,34292.445313,34292.445313,21664706865,2123.961182,2197.649414,2107.323486,2189.21875,2189.21875,16057446601,0.608997,0.620696,0.600971,0.609827,0.609827,1967190260
2021-07-25,34290.292969,35364.925781,33881.835938,35350.1875,35350.1875,20856685287,2187.145508,2194.438232,2108.829834,2191.373779,2191.373779,14566483636,0.609195,0.611768,0.591376,0.606357,0.606357,1707767305
2021-07-26,35384.03125,40499.675781,35287.3125,37337.535156,37337.535156,51022126212,2191.309814,2428.817139,2177.32959,2233.366699,2233.366699,29614324233,0.606891,0.677868,0.605299,0.625618,0.625618,3879282541
2021-07-27,37276.035156,39406.941406,36441.726563,39406.941406,39406.941406,35097370560,2230.197021,2316.950195,2154.731201,2298.333496,2298.333496,23067480378,0.624174,0.652083,0.612893,0.644604,0.644604,2800102572
2021-07-28,39503.1875,40816.070313,38862.4375,39995.90625,39995.90625,38702404695,2302.081299,2341.777832,2250.914063,2296.54541,2296.54541,18991302378,0.645572,0.751841,0.632226,0.725445,0.725445,6452960527
2021-07-29,39995.453125,40593.070313,39352.058594,40008.421875,40008.421875,27167146027,2299.011963,2396.451904,2273.404785,2380.956787,2380.956787,16313373113,0.732636,0.764742,0.698669,0.748017,0.748017,3717954855
2021-07-30,40027.484375,42235.546875,38397.355469,42235.546875,42235.546875,33072782960,2382.545166,2469.704834,2322.337158,2466.961426,2466.961426,20212848934,0.749846,0.768149,0.715781,0.752119,0.752119,3328523561
2021-07-31,42196.304688,42231.449219,41110.832031,41626.195313,41626.195313,25802845343,2461.575684,2551.161133,2423.816162,2536.209961,2536.209961,18001710283,0.752162,0.757701,0.737769,0.747786,0.747786,2612372196
2021-08-01,41460.84375,42541.679688,39540.941406,39974.894531,39974.894531,26688438115,2530.462891,2695.429443,2520.931885,2561.852051,2561.852051,22697987055,0.745941,0.776283,0.707289,0.725922,0.725922,2529023488
2021-08-02,39907.261719,40419.179688,38746.347656,39201.945313,39201.945313,25595265436,2557.774658,2665.730957,2511.375244,2610.15332,2610.15332,22162754104,0.724145,0.773325,0.716818,0.73922,0.73922,2648561558
2021-08-03,39178.402344,39750.03125,37782.050781,38152.980469,38152.980469,26189830450,2609.413086,2630.314209,2449.353516,2502.349609,2502.349609,22696753413,0.738466,0.744414,0.701878,0.712729,0.712729,2857095374
2021-08-04,38213.332031,39952.296875,37589.164063,39747.503906,39747.503906,25372562724,2508.544922,2764.443604,2463.469482,2724.619873,2724.619873,25038698173,0.713633,0.739238,0.697836,0.730488,0.730488,2796312041
2021-08-05,39744.515625,41341.933594,37458.003906,40869.554688,40869.554688,35185031017,2725.669678,2840.430664,2540.684082,2827.328857,2827.328857,31057928075,0.73092,0.738621,0.702401,0.733151,0.733151,2387435275
2021-08-06,40865.867188,43271.660156,39932.179688,42816.5,42816.5,38226483046,2827.503418,2944.90332,2727.792725,2890.94165,2890.94165,26528577879,0.732982,0.752146,0.723987,0.746513,0.746513,2444020492
2021-08-07,42832.796875,44689.859375,42618.566406,44555.800781,44555.800781,40030862141,2891.70752,3170.229736,2868.535645,3157.23877,3157.23877,33081467129,0.747135,0.818042,0.74144,0.816281,0.816281,4067148040
2021-08-08,44574.4375,45282.351563,43331.910156,43798.117188,43798.117188,36302664750,3161.232666,3184.604004,2951.747314,3013.732666,3013.732666,28433638008,0.816734,0.838381,0.773246,0.778739,0.778739,3954749759
2021-08-09,43791.925781,46456.832031,42848.6875,46365.402344,46365.402344,38734079049,3012.885742,3185.701172,2900.926025,3167.856201,3167.856201,31983260936,0.779012,0.827399,0.760909,0.818553,0.818553,3739417343
2021-08-10,46280.847656,46637.988281,44705.554688,45585.03125,45585.03125,33546019517,3163.050049,3228.940674,3059.229004,3141.691162,3141.691162,27605221710,0.817337,0.861588,0.800641,0.851247,0.851247,4002349584
2021-08-11,45599.703125,46735.632813,45351.710938,45593.636719,45593.636719,34319709073,3142.830322,3269.209473,3122.916504,3164.245117,3164.245117,26729035052,0.85128,1.087053,0.848749,1.012524,1.012524,8213874830
2021-08-12,45576.878906,46228.910156,43861.445313,44428.289063,44428.289063,33723620826,3164.175781,3236.314697,2984.166992,3043.414307,3043.414307,25403699845,1.012563,1.042735,0.924749,0.964549,0.964549,7613283957
2021-08-13,44439.691406,47831.976563,44282.417969,47793.320313,47793.320313,31744259539,3049.001221,3324.671631,3037.676025,3322.21167,3322.21167,23868866254,0.967146,1.094496,0.952591,1.08996,1.08996,6425779147
2021-08-14,47810.6875,48098.683594,46177.632813,47096.945313,47096.945313,31211354442,3322.762695,3329.281006,3214.519775,3265.443359,3265.443359,19860862133,1.089834,1.309211,1.071029,1.280412,1.280412,12107814480
2021-08-15,47096.667969,47357.105469,45579.589844,47047.003906,47047.003906,30988958446,3266.276123,3320.084229,3117.791748,3310.50415,3310.50415,22166205051,1.281644,1.349174,1.230243,1.28816,1.28816,10899164864
2021-08-16,47019.960938,47998.097656,45700.320313,46004.484375,46004.484375,32776876610,3309.422119,3333.994873,3139.778564,3156.509521,3156.509521,23080039949,1.284929,1.326899,1.151032,1.190993,1.190993,8364848221
2021-08-17,45936.457031,47139.570313,44512.417969,44695.359375,44695.359375,33451362600,3149.380371,3288.812744,2996.468262,3014.845947,3014.845947,25509056745,1.186278,1.222678,1.088273,1.098199,1.098199,7620119367
2021-08-18,44686.75,45952.0625,44364.027344,44801.1875,44801.1875,32194123075,3011.963623,3124.976074,2959.02832,3020.089844,3020.089844,21539248425,1.097662,1.1942,1.056772,1.146097,1.146097,7559385803
2021-08-19,44741.882813,46970.761719,43998.316406,46717.578125,46717.578125,37204312299,3019.126953,3184.435547,2963.150146,3182.702148,3182.702148,19546290360,1.144658,1.232842,1.092171,1.232842,1.232842,6781867994
2021-08-20,46723.121094,49342.152344,46650.707031,49339.175781,49339.175781,34706867452,3182.162598,3298.246582,3178.10376,3286.935303,3286.935303,20885619828,1.233454,1.286971,1.201058,1.263222,1.263222,6600353564
2021-08-21,49327.074219,49717.019531,48312.199219,48905.492188,48905.492188,40585205312,3286.931641,3307.351563,3209.866211,3226.083984,3226.083984,18113977628,1.263918,1.281235,1.206405,1.216473,1.216473,4955470066
2021-08-22,48869.105469,49471.609375,48199.941406,49321.652344,49321.652344,25370975378,3226.227295,3272.733154,3142.00708,3242.115479,3242.115479,15983278460,1.217394,1.254663,1.184755,1.227722,1.227722,4452016856
2021-08-23,49291.675781,50482.078125,49074.605469,49546.148438,49546.148438,34305053719,3241.357422,3373.384277,3235.851318,3319.257324,3319.257324,20511110509,1.226812,1.30422,1.222094,1.24727,1.24727,6299948689
2021-08-24,49562.347656,49878.769531,47687.117188,47706.117188,47706.117188,35361168834,3324.855469,3358.688232,3154.121338,3172.456299,3172.456299,20131028906,1.248148,1.263287,1.128158,1.137352,1.137352,6109699877
2021-08-25,47727.257813,49202.878906,47163.613281,48960.789063,48960.789063,32646349931,3174.269775,3248.727295,3086.11499,3224.915283,3224.915283,18902728235,1.137011,1.17753,1.109431,1.172529,1.172529,4735020572
2021-08-26,49002.640625,49347.582031,46405.78125,46942.21875,46942.21875,32666549568,3228.747314,3249.655273,3060.22876,3100.325439,3100.325439,17405668117,1.174588,1.186311,1.069905,1.075266,1.075266,4914724770
2021-08-27,46894.554688,49112.785156,46394.28125,49058.667969,49058.667969,34511076995,3096.406006,3281.840576,3064.485107,3270.60083,3270.60083,18489602004,1.073298,1.188473,1.052642,1.188473,1.188473,5062671613
2021-08-28,49072.585938,49283.503906,48499.238281,48902.402344,48902.402344,28568103401,3275.104492,3284.845947,3217.403564,3244.40332,3244.40332,13709633698,1.192351,1.197704,1.136698,1.145505,1.145505,3655937721
2021-08-29,48911.25,49644.113281,47925.855469,48829.832031,48829.832031,25889650240,3246.770996,3283.235596,3158.840332,3227.002686,3227.002686,13296586731,1.145924,1.167683,1.116662,1.140832,1.140832,3456541619
2021-08-30,48834.851563,48925.605469,46950.273438,47054.984375,47054.984375,31847007016,3227.192627,3346.581055,3151.44458,3224.374268,3224.374268,19306924485,1.142336,1.148685,1.098711,1.101435,1.101435,3635181352
2021-08-31,47024.339844,48189.550781,46750.09375,47166.6875,47166.6875,34730363427,3227.758057,3466.992188,3195.216553,3433.732666,3433.732666,27280502987,1.101336,1.240104,1.09225,1.187593,1.187593,5897781233
2021-09-01,47099.773438,49111.089844,46562.4375,48847.027344,48847.027344,39139399125,3430.762451,3836.867432,3387.408447,3834.828125,3834.828125,30070890104,1.186915,1.234889,1.159127,1.234889,1.234889,4937053998
2021-09-02,48807.847656,50343.421875,48652.320313,49327.722656,49327.722656,39508070319,3825.027832,3830.711426,3726.750488,3790.98999,3790.98999,24387397330,1.237542,1.294296,1.222905,1.256324,1.256324,5456908792
2021-09-03,49288.25,50982.273438,48386.085938,50025.375,50025.375,43206179619,3787.486572,4022.469238,3712.678223,3940.614746,3940.614746,26207765094,1.254137,1.321521,1.226127,1.291435,1.291435,5896982947
2021-09-04,50009.324219,50545.582031,49548.78125,49944.625,49944.625,37471327794,3937.910156,3969.44873,3837.931152,3887.828369,3887.828369,20806963328,1.290701,1.295917,1.240957,1.255779,1.255779,4284360888
2021-09-05,49937.859375,51868.679688,49538.597656,51753.410156,51753.410156,30322676319,3886.331055,3979.186523,3838.487305,3952.133545,3952.133545,18371468576,1.25513,1.308402,1.237483,1.305498,1.305498,4077886190
2021-09-06,51769.003906,52700.941406,51053.679688,52633.535156,52633.535156,38884105426,3951.520752,3968.426514,3868.994385,3928.379395,3928.379395,18674691198,1.307317,1.413767,1.307317,1.389413,1.389413,7403887685
2021-09-07,52660.480469,52853.765625,43285.207031,46811.128906,46811.128906,65210059683,3926.527588,3945.314209,3062.222412,3426.394287,3426.394287,39131346397,1.389438,1.391495,0.975455,1.125099,1.125099,11310427430
2021-09-08,46827.761719,47334.054688,44561.394531,46091.390625,46091.390625,49007762488,3428.378174,3559.121338,3224.764893,3497.315186,3497.315186,31738430771,1.126685,1.148642,1.020175,1.10072,1.10072,7367876460
2021-09-09,45774.742188,47261.949219,45669.738281,46391.421875,46391.421875,38672657013,3452.54834,3562.992676,3400.51709,3427.340088,3427.340088,24118055831,1.090282,1.136105,0.838255,1.089401,1.089401,5171653352
2021-09-10,46396.664063,47031.742188,44344.484375,44883.910156,44883.910156,39154666597,3425.564941,3512.571289,3157.059082,3211.505859,3211.505859,22355974097,1.087574,1.241719,1.034317,1.057267,1.057267,7726257543
2021-09-11,44869.839844,45969.292969,44818.265625,45201.457031,45201.457031,34499835245,3209.030518,3346.526367,3208.961914,3270.278076,3270.278076,18627122934,1.056597,1.111301,1.053306,1.079906,1.079906,3986494412
2021-09-12,45206.628906,46364.878906,44790.460938,46063.269531,46063.269531,27881980161,3270.291748,3462.468262,3235.109375,3410.134521,3410.134521,16810411424,1.080278,1.127245,1.059868,1.119636,1.119636,3403286576
